id,price
51926,100000000.0
51927,100000000.0
51928,100000000.0
51929,100000000.0
51930,100000000.0
51931,100000000.0
51932,100000000.0
51933,100000000.0
51934,100000000.0
51935,100000000.0
51936,100000000.0
51937,100000000.0
51938,100000000.0
51939,100000000.0
51940,100000000.0
51941,100000000.0
51942,100000000.0
51943,100000000.0
51944,100000000.0
51945,100000000.0
51946,100000000.0
51947,100000000.0
51948,100000000.0
51949,100000000.0
51950,100000000.0
51951,100000000.0
51952,100000000.0
51953,100000000.0
51954,100000000.0
51955,100000000.0
51956,100000000.0
51957,100000000.0
51958,100000000.0
51959,100000000.0
51960,100000000.0
51961,100000000.0
51962,100000000.0
51963,100000000.0
51964,100000000.0
51965,100000000.0
51966,100000000.0
51967,100000000.0
51968,100000000.0
51969,100000000.0
51970,100000000.0
51971,100000000.0
51972,100000000.0
51973,100000000.0
51974,100000000.0
51975,100000000.0
51976,100000000.0
51977,100000000.0
51978,100000000.0
51979,100000000.0
51980,100000000.0
51981,100000000.0
51982,100000000.0
51983,100000000.0
51984,100000000.0
51985,100000000.0
51986,100000000.0
51987,100000000.0
51988,100000000.0
51989,100000000.0
51990,100000000.0
51991,100000000.0
51992,100000000.0
51993,100000000.0
51994,100000000.0
51995,100000000.0
51996,100000000.0
51997,100000000.0
51998,100000000.0
51999,100000000.0
52000,100000000.0
52001,100000000.0
52002,100000000.0
52003,100000000.0
52004,100000000.0
52005,100000000.0
52006,100000000.0
52007,100000000.0
52008,100000000.0
52009,100000000.0
52010,100000000.0
52011,100000000.0
52012,100000000.0
52013,100000000.0
52014,100000000.0
52015,100000000.0
52016,100000000.0
52017,100000000.0
52018,100000000.0
52019,100000000.0
52020,100000000.0
52021,100000000.0
52022,100000000.0
52023,100000000.0
52024,100000000.0
52025,100000000.0
52026,100000000.0
52027,100000000.0
52028,100000000.0
52029,100000000.0
52030,100000000.0
52031,100000000.0
52032,100000000.0
52033,100000000.0
52034,100000000.0
52035,100000000.0
52036,100000000.0
52037,100000000.0
52038,100000000.0
52039,100000000.0
52040,100000000.0
52041,100000000.0
52042,100000000.0
52043,100000000.0
52044,100000000.0
52045,100000000.0
52046,100000000.0
52047,100000000.0
52048,100000000.0
52049,100000000.0
52050,100000000.0
52051,100000000.0
52052,100000000.0
52053,100000000.0
52054,100000000.0
52055,100000000.0
52056,100000000.0
52057,100000000.0
52058,100000000.0
52059,100000000.0
52060,100000000.0
52061,100000000.0
52062,100000000.0
52063,100000000.0
52064,100000000.0
52065,100000000.0
52066,100000000.0
52067,100000000.0
52068,100000000.0
52069,100000000.0
52070,100000000.0
52071,100000000.0
52072,100000000.0
52073,100000000.0
52074,100000000.0
52075,100000000.0
52076,100000000.0
52077,100000000.0
52078,100000000.0
52079,100000000.0
52080,100000000.0
52081,100000000.0
52082,100000000.0
52083,100000000.0
52084,100000000.0
52085,100000000.0
52086,100000000.0
52087,100000000.0
52088,100000000.0
52089,100000000.0
52090,100000000.0
52091,100000000.0
52092,100000000.0
52093,100000000.0
52094,100000000.0
52095,100000000.0
52096,100000000.0
52097,100000000.0
52098,100000000.0
52099,100000000.0
52100,100000000.0
52101,100000000.0
52102,100000000.0
52103,100000000.0
52104,100000000.0
52105,100000000.0
52106,100000000.0
52107,100000000.0
52108,100000000.0
52109,100000000.0
52110,100000000.0
52111,100000000.0
52112,100000000.0
52113,100000000.0
52114,100000000.0
52115,100000000.0
52116,100000000.0
52117,100000000.0
52118,100000000.0
52119,100000000.0
52120,100000000.0
52121,100000000.0
52122,100000000.0
52123,100000000.0
52124,100000000.0
52125,100000000.0
52126,100000000.0
52127,100000000.0
52128,100000000.0
52129,100000000.0
52130,100000000.0
52131,100000000.0
52132,100000000.0
52133,100000000.0
52134,100000000.0
52135,100000000.0
52136,100000000.0
52137,100000000.0
52138,100000000.0
52139,100000000.0
52140,100000000.0
52141,100000000.0
52142,100000000.0
52143,100000000.0
52144,100000000.0
52145,100000000.0
52146,100000000.0
52147,100000000.0
52148,100000000.0
52149,100000000.0
52150,100000000.0
52151,100000000.0
52152,100000000.0
52153,100000000.0
52154,100000000.0
52155,100000000.0
52156,100000000.0
52157,100000000.0
52158,100000000.0
52159,100000000.0
52160,100000000.0
52161,100000000.0
52162,100000000.0
52163,100000000.0
52164,100000000.0
52165,100000000.0
52166,100000000.0
52167,100000000.0
52168,100000000.0
52169,100000000.0
52170,100000000.0
52171,100000000.0
52172,100000000.0
52173,100000000.0
52174,100000000.0
52175,100000000.0
52176,100000000.0
52177,100000000.0
52178,100000000.0
52179,100000000.0
52180,100000000.0
52181,100000000.0
52182,100000000.0
52183,100000000.0
52184,100000000.0
52185,100000000.0
52186,100000000.0
52187,100000000.0
52188,100000000.0
52189,100000000.0
52190,100000000.0
52191,100000000.0
52192,100000000.0
52193,100000000.0
52194,100000000.0
52195,100000000.0
52196,100000000.0
52197,100000000.0
52198,100000000.0
52199,100000000.0
52200,100000000.0
52201,100000000.0
52202,100000000.0
52203,100000000.0
52204,100000000.0
52205,100000000.0
52206,100000000.0
52207,100000000.0
52208,100000000.0
52209,100000000.0
52210,100000000.0
52211,100000000.0
52212,100000000.0
52213,100000000.0
52214,100000000.0
52215,100000000.0
52216,100000000.0
52217,100000000.0
52218,100000000.0
52219,100000000.0
52220,100000000.0
52221,100000000.0
52222,100000000.0
52223,100000000.0
52224,100000000.0
52225,100000000.0
52226,100000000.0
52227,100000000.0
52228,100000000.0
52229,100000000.0
52230,100000000.0
52231,100000000.0
52232,100000000.0
52233,100000000.0
52234,100000000.0
52235,100000000.0
52236,100000000.0
52237,100000000.0
52238,100000000.0
52239,100000000.0
52240,100000000.0
52241,100000000.0
52242,100000000.0
52243,100000000.0
52244,100000000.0
52245,100000000.0
52246,100000000.0
52247,100000000.0
52248,100000000.0
52249,100000000.0
52250,100000000.0
52251,100000000.0
52252,100000000.0
52253,100000000.0
52254,100000000.0
52255,100000000.0
52256,100000000.0
52257,100000000.0
52258,100000000.0
52259,100000000.0
52260,100000000.0
52261,100000000.0
52262,100000000.0
52263,100000000.0
52264,100000000.0
52265,100000000.0
52266,100000000.0
52267,100000000.0
52268,100000000.0
52269,100000000.0
52270,100000000.0
52271,100000000.0
52272,100000000.0
52273,100000000.0
52274,100000000.0
52275,100000000.0
52276,100000000.0
52277,100000000.0
52278,100000000.0
52279,100000000.0
52280,100000000.0
52281,100000000.0
52282,100000000.0
52283,100000000.0
52284,100000000.0
52285,100000000.0
52286,100000000.0
52287,100000000.0
52288,100000000.0
52289,100000000.0
52290,100000000.0
52291,100000000.0
52292,100000000.0
52293,100000000.0
52294,100000000.0
52295,100000000.0
52296,100000000.0
52297,100000000.0
52298,100000000.0
52299,100000000.0
52300,100000000.0
52301,100000000.0
52302,100000000.0
52303,100000000.0
52304,100000000.0
52305,100000000.0
52306,100000000.0
52307,100000000.0
52308,100000000.0
52309,100000000.0
52310,100000000.0
52311,100000000.0
52312,100000000.0
52313,100000000.0
52314,100000000.0
52315,100000000.0
52316,100000000.0
52317,100000000.0
52318,100000000.0
52319,100000000.0
52320,100000000.0
52321,100000000.0
52322,100000000.0
52323,100000000.0
52324,100000000.0
52325,100000000.0
52326,100000000.0
52327,100000000.0
52328,100000000.0
52329,100000000.0
52330,100000000.0
52331,100000000.0
52332,100000000.0
52333,100000000.0
52334,100000000.0
52335,100000000.0
52336,100000000.0
52337,100000000.0
52338,100000000.0
52339,100000000.0
52340,100000000.0
52341,100000000.0
52342,100000000.0
52343,100000000.0
52344,100000000.0
52345,100000000.0
52346,100000000.0
52347,100000000.0
52348,100000000.0
52349,100000000.0
52350,100000000.0
52351,100000000.0
52352,100000000.0
52353,100000000.0
52354,100000000.0
52355,100000000.0
52356,100000000.0
52357,100000000.0
52358,100000000.0
52359,100000000.0
52360,100000000.0
52361,100000000.0
52362,100000000.0
52363,100000000.0
52364,100000000.0
52365,100000000.0
52366,100000000.0
52367,100000000.0
52368,100000000.0
52369,100000000.0
52370,100000000.0
52371,100000000.0
52372,100000000.0
52373,100000000.0
52374,100000000.0
52375,100000000.0
52376,100000000.0
52377,100000000.0
52378,100000000.0
52379,100000000.0
52380,100000000.0
52381,100000000.0
52382,100000000.0
52383,100000000.0
52384,100000000.0
52385,100000000.0
52386,100000000.0
52387,100000000.0
52388,100000000.0
52389,100000000.0
52390,100000000.0
52391,100000000.0
52392,100000000.0
52393,100000000.0
52394,100000000.0
52395,100000000.0
52396,100000000.0
52397,100000000.0
52398,100000000.0
52399,100000000.0
52400,100000000.0
52401,100000000.0
52402,100000000.0
52403,100000000.0
52404,100000000.0
52405,100000000.0
52406,100000000.0
52407,100000000.0
52408,100000000.0
52409,100000000.0
52410,100000000.0
52411,100000000.0
52412,100000000.0
52413,100000000.0
52414,100000000.0
52415,100000000.0
52416,100000000.0
52417,100000000.0
52418,100000000.0
52419,100000000.0
52420,100000000.0
52421,100000000.0
52422,100000000.0
52423,100000000.0
52424,100000000.0
52425,100000000.0
52426,100000000.0
52427,100000000.0
52428,100000000.0
52429,100000000.0
52430,100000000.0
52431,100000000.0
52432,100000000.0
52433,100000000.0
52434,100000000.0
52435,100000000.0
52436,100000000.0
52437,100000000.0
52438,100000000.0
52439,100000000.0
52440,100000000.0
52441,100000000.0
52442,100000000.0
52443,100000000.0
52444,100000000.0
52445,100000000.0
52446,100000000.0
52447,100000000.0
52448,100000000.0
52449,100000000.0
52450,100000000.0
52451,100000000.0
52452,100000000.0
52453,100000000.0
52454,100000000.0
52455,100000000.0
52456,100000000.0
52457,100000000.0
52458,100000000.0
52459,100000000.0
52460,100000000.0
52461,100000000.0
52462,100000000.0
52463,100000000.0
52464,100000000.0
52465,100000000.0
52466,100000000.0
52467,100000000.0
52468,100000000.0
52469,100000000.0
52470,100000000.0
52471,100000000.0
52472,100000000.0
52473,100000000.0
52474,100000000.0
52475,100000000.0
52476,100000000.0
52477,100000000.0
52478,100000000.0
52479,100000000.0
52480,100000000.0
52481,100000000.0
52482,100000000.0
52483,100000000.0
52484,100000000.0
52485,100000000.0
52486,100000000.0
52487,100000000.0
52488,100000000.0
52489,100000000.0
52490,100000000.0
52491,100000000.0
52492,100000000.0
52493,100000000.0
52494,100000000.0
52495,100000000.0
52496,100000000.0
52497,100000000.0
52498,100000000.0
52499,100000000.0
52500,100000000.0
52501,100000000.0
52502,100000000.0
52503,100000000.0
52504,100000000.0
52505,100000000.0
52506,100000000.0
52507,100000000.0
52508,100000000.0
52509,100000000.0
52510,100000000.0
52511,100000000.0
52512,100000000.0
52513,100000000.0
52514,100000000.0
52515,100000000.0
52516,100000000.0
52517,100000000.0
52518,100000000.0
52519,100000000.0
52520,100000000.0
52521,100000000.0
52522,100000000.0
52523,100000000.0
52524,100000000.0
52525,100000000.0
52526,100000000.0
52527,100000000.0
52528,100000000.0
52529,100000000.0
52530,100000000.0
52531,100000000.0
52532,100000000.0
52533,100000000.0
52534,100000000.0
52535,100000000.0
52536,100000000.0
52537,100000000.0
52538,100000000.0
52539,100000000.0
52540,100000000.0
52541,100000000.0
52542,100000000.0
52543,100000000.0
52544,100000000.0
52545,100000000.0
52546,100000000.0
52547,100000000.0
52548,100000000.0
52549,100000000.0
52550,100000000.0
52551,100000000.0
52552,100000000.0
52553,100000000.0
52554,100000000.0
52555,100000000.0
52556,100000000.0
52557,100000000.0
52558,100000000.0
52559,100000000.0
52560,100000000.0
52561,100000000.0
52562,100000000.0
52563,100000000.0
52564,100000000.0
52565,100000000.0
52566,100000000.0
52567,100000000.0
52568,100000000.0
52569,100000000.0
52570,100000000.0
52571,100000000.0
52572,100000000.0
52573,100000000.0
52574,100000000.0
52575,100000000.0
52576,100000000.0
52577,100000000.0
52578,100000000.0
52579,100000000.0
52580,100000000.0
52581,100000000.0
52582,100000000.0
52583,100000000.0
52584,100000000.0
52585,100000000.0
52586,100000000.0
52587,100000000.0
52588,100000000.0
52589,100000000.0
52590,100000000.0
52591,100000000.0
52592,100000000.0
52593,100000000.0
52594,100000000.0
52595,100000000.0
52596,100000000.0
52597,100000000.0
52598,100000000.0
52599,100000000.0
52600,100000000.0
52601,100000000.0
52602,100000000.0
52603,100000000.0
52604,100000000.0
52605,100000000.0
52606,100000000.0
52607,100000000.0
52608,100000000.0
52609,100000000.0
52610,100000000.0
52611,100000000.0
52612,100000000.0
52613,100000000.0
52614,100000000.0
52615,100000000.0
52616,100000000.0
52617,100000000.0
52618,100000000.0
52619,100000000.0
52620,100000000.0
52621,100000000.0
52622,100000000.0
52623,100000000.0
52624,100000000.0
52625,100000000.0
52626,100000000.0
52627,100000000.0
52628,100000000.0
52629,100000000.0
52630,100000000.0
52631,100000000.0
52632,100000000.0
52633,100000000.0
52634,100000000.0
52635,100000000.0
52636,100000000.0
52637,100000000.0
52638,100000000.0
52639,100000000.0
52640,100000000.0
52641,100000000.0
52642,100000000.0
52643,100000000.0
52644,100000000.0
52645,100000000.0
52646,100000000.0
52647,100000000.0
52648,100000000.0
52649,100000000.0
52650,100000000.0
52651,100000000.0
52652,100000000.0
52653,100000000.0
52654,100000000.0
52655,100000000.0
52656,100000000.0
52657,100000000.0
52658,100000000.0
52659,100000000.0
52660,100000000.0
52661,100000000.0
52662,100000000.0
52663,100000000.0
52664,100000000.0
52665,100000000.0
52666,100000000.0
52667,100000000.0
52668,100000000.0
52669,100000000.0
52670,100000000.0
52671,100000000.0
52672,100000000.0
52673,100000000.0
52674,100000000.0
52675,100000000.0
52676,100000000.0
52677,100000000.0
52678,100000000.0
52679,100000000.0
52680,100000000.0
52681,100000000.0
52682,100000000.0
52683,100000000.0
52684,100000000.0
52685,100000000.0
52686,100000000.0
52687,100000000.0
52688,100000000.0
52689,100000000.0
52690,100000000.0
52691,100000000.0
52692,100000000.0
52693,100000000.0
52694,100000000.0
52695,100000000.0
52696,100000000.0
52697,100000000.0
52698,100000000.0
52699,100000000.0
52700,100000000.0
52701,100000000.0
52702,100000000.0
52703,100000000.0
52704,100000000.0
52705,100000000.0
52706,100000000.0
52707,100000000.0
52708,100000000.0
52709,100000000.0
52710,100000000.0
52711,100000000.0
52712,100000000.0
52713,100000000.0
52714,100000000.0
52715,100000000.0
52716,100000000.0
52717,100000000.0
52718,100000000.0
52719,100000000.0
52720,100000000.0
52721,100000000.0
52722,100000000.0
52723,100000000.0
52724,100000000.0
52725,100000000.0
52726,100000000.0
52727,100000000.0
52728,100000000.0
52729,100000000.0
52730,100000000.0
52731,100000000.0
52732,100000000.0
52733,100000000.0
52734,100000000.0
52735,100000000.0
52736,100000000.0
52737,100000000.0
52738,100000000.0
52739,100000000.0
52740,100000000.0
52741,100000000.0
52742,100000000.0
52743,100000000.0
52744,100000000.0
52745,100000000.0
52746,100000000.0
52747,100000000.0
52748,100000000.0
52749,100000000.0
52750,100000000.0
52751,100000000.0
52752,100000000.0
52753,100000000.0
52754,100000000.0
52755,100000000.0
52756,100000000.0
52757,100000000.0
52758,100000000.0
52759,100000000.0
52760,100000000.0
52761,100000000.0
52762,100000000.0
52763,100000000.0
52764,100000000.0
52765,100000000.0
52766,100000000.0
52767,100000000.0
52768,100000000.0
52769,100000000.0
52770,100000000.0
52771,100000000.0
52772,100000000.0
52773,100000000.0
52774,100000000.0
52775,100000000.0
52776,100000000.0
52777,100000000.0
52778,100000000.0
52779,100000000.0
52780,100000000.0
52781,100000000.0
52782,100000000.0
52783,100000000.0
52784,100000000.0
52785,100000000.0
52786,100000000.0
52787,100000000.0
52788,100000000.0
52789,100000000.0
52790,100000000.0
52791,100000000.0
52792,100000000.0
52793,100000000.0
52794,100000000.0
52795,100000000.0
52796,100000000.0
52797,100000000.0
52798,100000000.0
52799,100000000.0
52800,100000000.0
52801,100000000.0
52802,100000000.0
52803,100000000.0
52804,100000000.0
52805,100000000.0
52806,100000000.0
52807,100000000.0
52808,100000000.0
52809,100000000.0
52810,100000000.0
52811,100000000.0
52812,100000000.0
52813,100000000.0
52814,100000000.0
52815,100000000.0
52816,100000000.0
52817,100000000.0
52818,100000000.0
52819,100000000.0
52820,100000000.0
52821,100000000.0
52822,100000000.0
52823,100000000.0
52824,100000000.0
52825,100000000.0
52826,100000000.0
52827,100000000.0
52828,100000000.0
52829,100000000.0
52830,100000000.0
52831,100000000.0
52832,100000000.0
52833,100000000.0
52834,100000000.0
52835,100000000.0
52836,100000000.0
52837,100000000.0
52838,100000000.0
52839,100000000.0
52840,100000000.0
52841,100000000.0
52842,100000000.0
52843,100000000.0
52844,100000000.0
52845,100000000.0
52846,100000000.0
52847,100000000.0
52848,100000000.0
52849,100000000.0
52850,100000000.0
52851,100000000.0
52852,100000000.0
52853,100000000.0
52854,100000000.0
52855,100000000.0
52856,100000000.0
52857,100000000.0
52858,100000000.0
52859,100000000.0
52860,100000000.0
52861,100000000.0
52862,100000000.0
52863,100000000.0
52864,100000000.0
52865,100000000.0
52866,100000000.0
52867,100000000.0
52868,100000000.0
52869,100000000.0
52870,100000000.0
52871,100000000.0
52872,100000000.0
52873,100000000.0
52874,100000000.0
52875,100000000.0
52876,100000000.0
52877,100000000.0
52878,100000000.0
52879,100000000.0
52880,100000000.0
52881,100000000.0
52882,100000000.0
52883,100000000.0
52884,100000000.0
52885,100000000.0
52886,100000000.0
52887,100000000.0
52888,100000000.0
52889,100000000.0
52890,100000000.0
52891,100000000.0
52892,100000000.0
52893,100000000.0
52894,100000000.0
52895,100000000.0
52896,100000000.0
52897,100000000.0
52898,100000000.0
52899,100000000.0
52900,100000000.0
52901,100000000.0
52902,100000000.0
52903,100000000.0
52904,100000000.0
52905,100000000.0
52906,100000000.0
52907,100000000.0
52908,100000000.0
52909,100000000.0
52910,100000000.0
52911,100000000.0
52912,100000000.0
52913,100000000.0
52914,100000000.0
52915,100000000.0
52916,100000000.0
52917,100000000.0
52918,100000000.0
52919,100000000.0
52920,100000000.0
52921,100000000.0
52922,100000000.0
52923,100000000.0
52924,100000000.0
52925,100000000.0
52926,100000000.0
52927,100000000.0
52928,100000000.0
52929,100000000.0
52930,100000000.0
52931,100000000.0
52932,100000000.0
52933,100000000.0
52934,100000000.0
52935,100000000.0
52936,100000000.0
52937,100000000.0
52938,100000000.0
52939,100000000.0
52940,100000000.0
52941,100000000.0
52942,100000000.0
52943,100000000.0
52944,100000000.0
52945,100000000.0
52946,100000000.0
52947,100000000.0
52948,100000000.0
52949,100000000.0
52950,100000000.0
52951,100000000.0
52952,100000000.0
52953,100000000.0
52954,100000000.0
52955,100000000.0
52956,100000000.0
52957,100000000.0
52958,100000000.0
52959,100000000.0
52960,100000000.0
52961,100000000.0
52962,100000000.0
52963,100000000.0
52964,100000000.0
52965,100000000.0
52966,100000000.0
52967,100000000.0
52968,100000000.0
52969,100000000.0
52970,100000000.0
52971,100000000.0
52972,100000000.0
52973,100000000.0
52974,100000000.0
52975,100000000.0
52976,100000000.0
52977,100000000.0
52978,100000000.0
52979,100000000.0
52980,100000000.0
52981,100000000.0
52982,100000000.0
52983,100000000.0
52984,100000000.0
52985,100000000.0
52986,100000000.0
52987,100000000.0
52988,100000000.0
52989,100000000.0
52990,100000000.0
52991,100000000.0
52992,100000000.0
52993,100000000.0
52994,100000000.0
52995,100000000.0
52996,100000000.0
52997,100000000.0
52998,100000000.0
52999,100000000.0
53000,100000000.0
53001,100000000.0
53002,100000000.0
53003,100000000.0
53004,100000000.0
53005,100000000.0
53006,100000000.0
53007,100000000.0
53008,100000000.0
53009,100000000.0
53010,100000000.0
53011,100000000.0
53012,100000000.0
53013,100000000.0
53014,100000000.0
53015,100000000.0
53016,100000000.0
53017,100000000.0
53018,100000000.0
53019,100000000.0
53020,100000000.0
53021,100000000.0
53022,100000000.0
53023,100000000.0
53024,100000000.0
53025,100000000.0
53026,100000000.0
53027,100000000.0
53028,100000000.0
53029,100000000.0
53030,100000000.0
53031,100000000.0
53032,100000000.0
53033,100000000.0
53034,100000000.0
53035,100000000.0
53036,100000000.0
53037,100000000.0
53038,100000000.0
53039,100000000.0
53040,100000000.0
53041,100000000.0
53042,100000000.0
53043,100000000.0
53044,100000000.0
53045,100000000.0
53046,100000000.0
53047,100000000.0
53048,100000000.0
53049,100000000.0
53050,100000000.0
53051,100000000.0
53052,100000000.0
53053,100000000.0
53054,100000000.0
53055,100000000.0
53056,100000000.0
53057,100000000.0
53058,100000000.0
53059,100000000.0
53060,100000000.0
53061,100000000.0
53062,100000000.0
53063,100000000.0
53064,100000000.0
53065,100000000.0
53066,100000000.0
53067,100000000.0
53068,100000000.0
53069,100000000.0
53070,100000000.0
53071,100000000.0
53072,100000000.0
53073,100000000.0
53074,100000000.0
53075,100000000.0
53076,100000000.0
53077,100000000.0
53078,100000000.0
53079,100000000.0
53080,100000000.0
53081,100000000.0
53082,100000000.0
53083,100000000.0
53084,100000000.0
53085,100000000.0
53086,100000000.0
53087,100000000.0
53088,100000000.0
53089,100000000.0
53090,100000000.0
53091,100000000.0
53092,100000000.0
53093,100000000.0
53094,100000000.0
53095,100000000.0
53096,100000000.0
53097,100000000.0
53098,100000000.0
53099,100000000.0
53100,100000000.0
53101,100000000.0
53102,100000000.0
53103,100000000.0
53104,100000000.0
53105,100000000.0
53106,100000000.0
53107,100000000.0
53108,100000000.0
53109,100000000.0
53110,100000000.0
53111,100000000.0
53112,100000000.0
53113,100000000.0
53114,100000000.0
53115,100000000.0
53116,100000000.0
53117,100000000.0
53118,100000000.0
53119,100000000.0
53120,100000000.0
53121,100000000.0
53122,100000000.0
53123,100000000.0
53124,100000000.0
53125,100000000.0
53126,100000000.0
53127,100000000.0
53128,100000000.0
53129,100000000.0
53130,100000000.0
53131,100000000.0
53132,100000000.0
53133,100000000.0
53134,100000000.0
53135,100000000.0
53136,100000000.0
53137,100000000.0
53138,100000000.0
53139,100000000.0
53140,100000000.0
53141,100000000.0
53142,100000000.0
53143,100000000.0
53144,100000000.0
53145,100000000.0
53146,100000000.0
53147,100000000.0
53148,100000000.0
53149,100000000.0
53150,100000000.0
53151,100000000.0
53152,100000000.0
53153,100000000.0
53154,100000000.0
53155,100000000.0
53156,100000000.0
53157,100000000.0
53158,100000000.0
53159,100000000.0
53160,100000000.0
53161,100000000.0
53162,100000000.0
53163,100000000.0
53164,100000000.0
53165,100000000.0
53166,100000000.0
53167,100000000.0
53168,100000000.0
53169,100000000.0
53170,100000000.0
53171,100000000.0
53172,100000000.0
53173,100000000.0
53174,100000000.0
53175,100000000.0
53176,100000000.0
53177,100000000.0
53178,100000000.0
53179,100000000.0
53180,100000000.0
53181,100000000.0
53182,100000000.0
53183,100000000.0
53184,100000000.0
53185,100000000.0
53186,100000000.0
53187,100000000.0
53188,100000000.0
53189,100000000.0
